category,item,variety,date,unit,price
fruit,plums,all_other,09/08/2019,kg,1.44
fruit,raspberries,raspberries,09/08/2019,kg,7.99
fruit,strawberries,strawberries,09/08/2019,kg,1.03
vegetable,beans,broad,09/08/2019,kg,1.08
vegetable,beans,dwarf_french_or_kidney,09/08/2019,kg,2.03
vegetable,beans,runner_climbing,09/08/2019,kg,1.52
vegetable,beetroot,beetroot,09/08/2019,kg,0.49
vegetable,pak_choi,pak_choi,09/08/2019,kg,2.01
vegetable,curly_kale,curly_kale,09/08/2019,kg,2.93
vegetable,cabbage,red,09/08/2019,kg,0.57
vegetable,cabbage,savoy,09/08/2019,head,0.52
vegetable,spring_greens,prepacked,09/08/2019,kg,1.07
vegetable,cabbage,summer_autumn_pointed,09/08/2019,kg,0.59
vegetable,cabbage,white,09/08/2019,kg,0.57
vegetable,cabbage,round_green_other,09/08/2019,head,0.51
vegetable,calabrese,calabrese,09/08/2019,kg,1.87
vegetable,capsicum,red,09/08/2019,kg,1.05
vegetable,capsicum,elongated,09/08/2019,kg,1.35
vegetable,capsicum,yelloworange,09/08/2019,kg,1.07
vegetable,carrots,topped_washed,09/08/2019,kg,0.44
vegetable,cauliflower,all,09/08/2019,head,1.39
vegetable,celery,all_washed,09/08/2019,kg,0.86
vegetable,celeriac,celeriac,09/08/2019,kg,0.79
vegetable,coriander,coriander,09/08/2019,kg,1.62
vegetable,courgettes,courgettes,09/08/2019,kg,0.88
vegetable,cucumbers,cucumbers,09/08/2019,kg,1.29
vegetable,leeks,trimmed,09/08/2019,kg,1.35
vegetable,lettuce,butterhead_indoor,09/08/2019,head,0.35
vegetable,lettuce,cos,09/08/2019,head,0.54
vegetable,lettuce,crisp_iceberg_type,09/08/2019,head,0.42
vegetable,lettuce,little_gem,09/08/2019,twin,0.55
vegetable,rocket,rocket,09/08/2019,kg,4.74
vegetable,mixed_babyleaf_salad,pillow_pack,09/08/2019,kg,4.72
vegetable,onion,bulb_brown,09/08/2019,kg,0.34
vegetable,onion,bulb_red,09/08/2019,kg,0.53
vegetable,onion,saladspring,09/08/2019,kg,0.27
vegetable,swede,swede,09/08/2019,kg,0.26
vegetable,turnip,turnip,09/08/2019,kg,1.16
vegetable,parsnips,all_varieties,09/08/2019,kg,1.41
vegetable,peas,shelling_all_varieties,09/08/2019,kg,1.78
vegetable,rhubarb,outdoor,09/08/2019,kg,1.29
vegetable,spinach_leaf,loose_bunches,09/08/2019,kg,1.64
vegetable,sweetcorn,sweetcorn,09/08/2019,head,0.24
vegetable,tomatoes,round,09/08/2019,kg,1.06
vegetable,tomatoes,vine,09/08/2019,kg,0.96
vegetable,tomatoes,cherry,09/08/2019,kg,1.04
vegetable,watercress,pillow_packs,09/08/2019,kg,10.08
cut_flowers,gladioli,all_varieties,09/08/2019,stem,0.19
fruit,apples,bramleys_seedling,02/08/2019,kg,1.16
fruit,apples,braeburn,02/08/2019,kg,0.68
fruit,apples,gala,02/08/2019,kg,1.01
fruit,blackberries,blackberries,02/08/2019,kg,4.19
fruit,currants,black,02/08/2019,kg,6.05
fruit,currants,red,02/08/2019,kg,7
fruit,blueberries,blueberries,02/08/2019,kg,7.57
fruit,cherries,all,02/08/2019,kg,2.86
fruit,plums,all_other,02/08/2019,kg,1.2
fruit,raspberries,raspberries,02/08/2019,kg,6.68
fruit,strawberries,strawberries,02/08/2019,kg,1.66
vegetable,beans,broad,02/08/2019,kg,1.1
vegetable,beans,dwarf_french_or_kidney,02/08/2019,kg,2.32
vegetable,beans,runner_climbing,02/08/2019,kg,2.21
vegetable,beetroot,beetroot,02/08/2019,kg,0.52
vegetable,pak_choi,pak_choi,02/08/2019,kg,2.02
vegetable,curly_kale,curly_kale,02/08/2019,kg,2.62
vegetable,cabbage,red,02/08/2019,kg,0.65
vegetable,cabbage,savoy,02/08/2019,head,0.52
vegetable,spring_greens,prepacked,02/08/2019,kg,1.07
vegetable,cabbage,summer_autumn_pointed,02/08/2019,kg,0.59
vegetable,cabbage,white,02/08/2019,kg,0.65
vegetable,cabbage,round_green_other,02/08/2019,head,0.5
vegetable,calabrese,calabrese,02/08/2019,kg,1.42
vegetable,capsicum,red,02/08/2019,kg,1.33
vegetable,capsicum,elongated,02/08/2019,kg,1.18
vegetable,capsicum,yelloworange,02/08/2019,kg,1.49
vegetable,carrots,topped_washed,02/08/2019,kg,0.46
vegetable,cauliflower,all,02/08/2019,head,0.52
vegetable,celery,all_washed,02/08/2019,kg,0.84
vegetable,celeriac,celeriac,02/08/2019,kg,0.78
vegetable,coriander,coriander,02/08/2019,kg,1.87
vegetable,courgettes,courgettes,02/08/2019,kg,0.75
vegetable,cucumbers,cucumbers,02/08/2019,kg,1.26
vegetable,leeks,trimmed,02/08/2019,kg,1.4
vegetable,lettuce,butterhead_indoor,02/08/2019,head,0.35
vegetable,lettuce,cos,02/08/2019,head,0.53
vegetable,lettuce,crisp_iceberg_type,02/08/2019,head,0.41
vegetable,lettuce,little_gem,02/08/2019,twin,0.54
vegetable,rocket,rocket,02/08/2019,kg,4.76
vegetable,mixed_babyleaf_salad,pillow_pack,02/08/2019,kg,4.72
vegetable,onion,bulb_brown,02/08/2019,kg,0.47
vegetable,onion,saladspring,02/08/2019,kg,0.27
vegetable,swede,swede,02/08/2019,kg,0.27
vegetable,turnip,turnip,02/08/2019,kg,1.1
vegetable,parsnips,all_varieties,02/08/2019,kg,1.56
vegetable,peas,shelling_all_varieties,02/08/2019,kg,1.75
vegetable,rhubarb,outdoor,02/08/2019,kg,1.52
vegetable,spinach_leaf,loose_bunches,02/08/2019,kg,1.97
vegetable,sweetcorn,sweetcorn,02/08/2019,head,0.29
vegetable,tomatoes,round,02/08/2019,kg,1.29
vegetable,tomatoes,vine,02/08/2019,kg,2.06
vegetable,tomatoes,cherry,02/08/2019,kg,1.3
vegetable,watercress,pillow_packs,02/08/2019,kg,9.5
cut_flowers,gladioli,all_varieties,02/08/2019,stem,0.22
fruit,apples,bramleys_seedling,26/07/2019,kg,1.06
fruit,apples,braeburn,26/07/2019,kg,0.87
fruit,apples,gala,26/07/2019,kg,0.98
fruit,blackberries,blackberries,26/07/2019,kg,3.59
fruit,currants,black,26/07/2019,kg,6.78
fruit,blueberries,blueberries,26/07/2019,kg,8.18
fruit,cherries,all,26/07/2019,kg,2.3
fruit,gooseberries,gooseberries,26/07/2019,kg,3.77
fruit,plums,all_other,26/07/2019,kg,1.84
fruit,raspberries,raspberries,26/07/2019,kg,5.73
fruit,strawberries,strawberries,26/07/2019,kg,2.96
vegetable,beans,broad,26/07/2019,kg,1.29
vegetable,beans,dwarf_french_or_kidney,26/07/2019,kg,4.13
vegetable,beans,runner_climbing,26/07/2019,kg,3.4
vegetable,beetroot,beetroot,26/07/2019,kg,0.54
vegetable,pak_choi,pak_choi,26/07/2019,kg,1.69
vegetable,curly_kale,curly_kale,26/07/2019,kg,2.81
vegetable,cabbage,red,26/07/2019,kg,0.69
vegetable,cabbage,savoy,26/07/2019,head,0.6
vegetable,spring_greens,prepacked,26/07/2019,kg,1.07
vegetable,cabbage,summer_autumn_pointed,26/07/2019,kg,0.57
vegetable,cabbage,white,26/07/2019,kg,0.73
vegetable,cabbage,round_green_other,26/07/2019,head,0.54
vegetable,calabrese,calabrese,26/07/2019,kg,1.5
vegetable,capsicum,red,26/07/2019,kg,1
vegetable,capsicum,elongated,26/07/2019,kg,1.15
vegetable,capsicum,yelloworange,26/07/2019,kg,0.96
vegetable,carrots,topped_washed,26/07/2019,kg,0.49
vegetable,cauliflower,all,26/07/2019,head,0.54
vegetable,celery,all_washed,26/07/2019,kg,1.03
vegetable,celeriac,celeriac,26/07/2019,kg,0.79
vegetable,coriander,coriander,26/07/2019,kg,1.84
vegetable,courgettes,courgettes,26/07/2019,kg,0.86
vegetable,cucumbers,cucumbers,26/07/2019,kg,1.19
vegetable,leeks,trimmed,26/07/2019,kg,1.47
vegetable,lettuce,butterhead_indoor,26/07/2019,head,0.35
vegetable,lettuce,cos,26/07/2019,head,0.53
vegetable,lettuce,crisp_iceberg_type,26/07/2019,head,0.4
vegetable,lettuce,little_gem,26/07/2019,twin,0.54
vegetable,rocket,rocket,26/07/2019,kg,4.93
vegetable,mixed_babyleaf_salad,pillow_pack,26/07/2019,kg,4.83
vegetable,onion,bulb_brown,26/07/2019,kg,0.34
vegetable,onion,saladspring,26/07/2019,kg,0.27
vegetable,swede,swede,26/07/2019,kg,0.26
vegetable,turnip,turnip,26/07/2019,kg,1.2
vegetable,parsnips,all_varieties,26/07/2019,kg,1.66
vegetable,peas,shelling_all_varieties,26/07/2019,kg,1.82
vegetable,rhubarb,outdoor,26/07/2019,kg,1.53
vegetable,spinach_leaf,loose_bunches,26/07/2019,kg,1.9
vegetable,sweetcorn,sweetcorn,26/07/2019,head,0.35
vegetable,tomatoes,round,26/07/2019,kg,1.25
vegetable,tomatoes,vine,26/07/2019,kg,1.05
vegetable,tomatoes,cherry,26/07/2019,kg,1.41
vegetable,tomatoes,plum,26/07/2019,kg,1.04
vegetable,watercress,pillow_packs,26/07/2019,kg,9.29
cut_flowers,gladioli,all_varieties,26/07/2019,stem,0.18
fruit,apples,bramleys_seedling,19/07/2019,kg,1.04
fruit,apples,braeburn,19/07/2019,kg,1.09
fruit,apples,gala,19/07/2019,kg,1.09
fruit,apples,other_late_season,19/07/2019,kg,0.75
fruit,blackberries,blackberries,19/07/2019,kg,5.74
fruit,currants,black,19/07/2019,kg,7.1
fruit,blueberries,blueberries,19/07/2019,kg,8.05
fruit,cherries,all,19/07/2019,kg,3.2
fruit,gooseberries,gooseberries,19/07/2019,kg,4.09
fruit,plums,all_other,19/07/2019,kg,1.72
fruit,raspberries,raspberries,19/07/2019,kg,6.99
fruit,strawberries,strawberries,19/07/2019,kg,2.95
vegetable,beans,broad,19/07/2019,kg,1.2
vegetable,beans,dwarf_french_or_kidney,19/07/2019,kg,3.38
vegetable,beans,runner_climbing,19/07/2019,kg,4.72
vegetable,beetroot,beetroot,19/07/2019,kg,0.52
vegetable,pak_choi,pak_choi,19/07/2019,kg,1.8
vegetable,curly_kale,curly_kale,19/07/2019,kg,2.98
vegetable,cabbage,red,19/07/2019,kg,0.65
vegetable,cabbage,savoy,19/07/2019,head,0.57
vegetable,spring_greens,prepacked,19/07/2019,kg,1.07
vegetable,cabbage,summer_autumn_pointed,19/07/2019,kg,0.57
vegetable,cabbage,white,19/07/2019,kg,0.76
vegetable,cabbage,round_green_other,19/07/2019,head,0.54
vegetable,calabrese,calabrese,19/07/2019,kg,2.08
vegetable,capsicum,green,19/07/2019,kg,0.64
vegetable,capsicum,red,19/07/2019,kg,1.03
vegetable,capsicum,elongated,19/07/2019,kg,1.02
vegetable,capsicum,yelloworange,19/07/2019,kg,1.12
vegetable,carrots,topped_washed,19/07/2019,kg,0.5
vegetable,cauliflower,all,19/07/2019,head,0.7
vegetable,celery,all_washed,19/07/2019,kg,1.07
vegetable,celeriac,celeriac,19/07/2019,kg,0.86
vegetable,coriander,coriander,19/07/2019,kg,1.56
vegetable,courgettes,courgettes,19/07/2019,kg,0.89
vegetable,cucumbers,cucumbers,19/07/2019,kg,1.1
vegetable,leeks,trimmed,19/07/2019,kg,1.51
vegetable,lettuce,butterhead_indoor,19/07/2019,head,0.35
vegetable,lettuce,cos,19/07/2019,head,0.54
vegetable,lettuce,crisp_iceberg_type,19/07/2019,head,0.39
vegetable,lettuce,little_gem,19/07/2019,twin,0.55
vegetable,rocket,rocket,19/07/2019,kg,4.94
vegetable,mixed_babyleaf_salad,pillow_pack,19/07/2019,kg,4.9
vegetable,onion,bulb_brown,19/07/2019,kg,0.61
vegetable,onion,saladspring,19/07/2019,kg,0.26
vegetable,swede,swede,19/07/2019,kg,0.27
vegetable,turnip,turnip,19/07/2019,kg,1.22
vegetable,parsnips,all_varieties,19/07/2019,kg,1.81
vegetable,peas,shelling_all_varieties,19/07/2019,kg,1.68
vegetable,rhubarb,outdoor,19/07/2019,kg,1.54
vegetable,spinach_leaf,loose_bunches,19/07/2019,kg,1.84
vegetable,tomatoes,round,19/07/2019,kg,1.17
vegetable,tomatoes,vine,19/07/2019,kg,1.18
vegetable,tomatoes,cherry,19/07/2019,kg,1.54
vegetable,tomatoes,plum,19/07/2019,kg,1.05
vegetable,watercress,pillow_packs,19/07/2019,kg,9.25
cut_flowers,gladioli,all_varieties,19/07/2019,stem,0.17
fruit,apples,bramleys_seedling,12/07/2019,kg,1.02
fruit,apples,braeburn,12/07/2019,kg,1.06
fruit,apples,gala,12/07/2019,kg,1.02
fruit,apples,other_late_season,12/07/2019,kg,0.75
fruit,blackberries,blackberries,12/07/2019,kg,6.01
fruit,currants,black,12/07/2019,kg,6.74
fruit,blueberries,blueberries,12/07/2019,kg,9.2
fruit,cherries,all,12/07/2019,kg,4.27
fruit,gooseberries,gooseberries,12/07/2019,kg,3.27
fruit,plums,all_other,12/07/2019,kg,1.87
fruit,raspberries,raspberries,12/07/2019,kg,6.31
fruit,strawberries,strawberries,12/07/2019,kg,2.83
vegetable,beans,broad,12/07/2019,kg,1.31
vegetable,beans,dwarf_french_or_kidney,12/07/2019,kg,2.03
vegetable,beans,runner_climbing,12/07/2019,kg,4.94
vegetable,beetroot,beetroot,12/07/2019,kg,0.53
vegetable,pak_choi,pak_choi,12/07/2019,kg,1.89
vegetable,curly_kale,curly_kale,12/07/2019,kg,2.97
vegetable,cabbage,red,12/07/2019,kg,0.78
vegetable,cabbage,savoy,12/07/2019,head,0.57
vegetable,spring_greens,prepacked,12/07/2019,kg,1.07
vegetable,cabbage,summer_autumn_pointed,12/07/2019,kg,0.57
vegetable,cabbage,white,12/07/2019,kg,0.95
vegetable,cabbage,round_green_other,12/07/2019,head,0.5
vegetable,calabrese,calabrese,12/07/2019,kg,2.13
vegetable,capsicum,red,12/07/2019,kg,1.5
vegetable,capsicum,elongated,12/07/2019,kg,1.2
vegetable,capsicum,yelloworange,12/07/2019,kg,1.53
vegetable,carrots,topped_washed,12/07/2019,kg,0.51
vegetable,cauliflower,all,12/07/2019,head,0.87
vegetable,celery,all_washed,12/07/2019,kg,1.08
vegetable,celeriac,celeriac,12/07/2019,kg,0.94
vegetable,coriander,coriander,12/07/2019,kg,1.64
vegetable,courgettes,courgettes,12/07/2019,kg,0.99
vegetable,cucumbers,cucumbers,12/07/2019,kg,1.08
vegetable,leeks,trimmed,12/07/2019,kg,1.57
vegetable,lettuce,butterhead_indoor,12/07/2019,head,0.35
vegetable,lettuce,cos,12/07/2019,head,0.58
vegetable,lettuce,crisp_iceberg_type,12/07/2019,head,0.4
vegetable,lettuce,little_gem,12/07/2019,twin,0.54
vegetable,rocket,rocket,12/07/2019,kg,4.82
vegetable,mixed_babyleaf_salad,pillow_pack,12/07/2019,kg,4.89
vegetable,onion,bulb_brown,12/07/2019,kg,0.54
vegetable,onion,saladspring,12/07/2019,kg,0.25
vegetable,swede,swede,12/07/2019,kg,0.27
vegetable,turnip,turnip,12/07/2019,kg,1.21
vegetable,parsnips,all_varieties,12/07/2019,kg,1.76
vegetable,peas,shelling_all_varieties,12/07/2019,kg,1.68
vegetable,rhubarb,forced,12/07/2019,kg,1.56
vegetable,rhubarb,outdoor,12/07/2019,kg,1.59
vegetable,spinach_leaf,loose_bunches,12/07/2019,kg,1.48
vegetable,sweetcorn,sweetcorn,12/07/2019,head,0.45
vegetable,tomatoes,round,12/07/2019,kg,0.95
vegetable,tomatoes,vine,12/07/2019,kg,1.28
vegetable,tomatoes,cherry,12/07/2019,kg,1.86
vegetable,tomatoes,plum,12/07/2019,kg,1.13
vegetable,watercress,pillow_packs,12/07/2019,kg,10
cut_flowers,gladioli,all_varieties,12/07/2019,stem,0.25
fruit,apples,bramleys_seedling,05/07/2019,kg,1.03
fruit,apples,braeburn,05/07/2019,kg,1.03
fruit,apples,gala,05/07/2019,kg,1.11
fruit,apples,other_late_season,05/07/2019,kg,0.75
fruit,blackberries,blackberries,05/07/2019,kg,9.02
fruit,currants,black,05/07/2019,kg,9
fruit,blueberries,blueberries,05/07/2019,kg,11.97
fruit,cherries,all,05/07/2019,kg,5.54
fruit,gooseberries,gooseberries,05/07/2019,kg,3.67
fruit,raspberries,raspberries,05/07/2019,kg,8.64
fruit,strawberries,strawberries,05/07/2019,kg,3.07
vegetable,asparagus,asparagus,05/07/2019,kg,13
vegetable,beans,broad,05/07/2019,kg,1.3
vegetable,beans,runner_climbing,05/07/2019,kg,6.05
vegetable,beetroot,beetroot,05/07/2019,kg,0.54
vegetable,pak_choi,pak_choi,05/07/2019,kg,1.66
vegetable,curly_kale,curly_kale,05/07/2019,kg,2.96
vegetable,cabbage,red,05/07/2019,kg,0.81
vegetable,cabbage,savoy,05/07/2019,head,0.63
vegetable,spring_greens,prepacked,05/07/2019,kg,1.09
vegetable,cabbage,summer_autumn_pointed,05/07/2019,kg,0.65
vegetable,cabbage,white,05/07/2019,kg,0.91
vegetable,cabbage,round_green_other,05/07/2019,head,0.54
vegetable,calabrese,calabrese,05/07/2019,kg,1.89
vegetable,capsicum,green,05/07/2019,kg,1.07
vegetable,capsicum,red,05/07/2019,kg,1.53
vegetable,capsicum,elongated,05/07/2019,kg,1.42
vegetable,capsicum,yelloworange,05/07/2019,kg,1.57
vegetable,carrots,topped_washed,05/07/2019,kg,0.52
vegetable,cauliflower,all,05/07/2019,head,0.7
vegetable,celery,all_washed,05/07/2019,kg,1.08
vegetable,celeriac,celeriac,05/07/2019,kg,0.92
vegetable,coriander,coriander,05/07/2019,kg,1.57
vegetable,courgettes,courgettes,05/07/2019,kg,1.05
vegetable,cucumbers,cucumbers,05/07/2019,kg,0.98
vegetable,leeks,trimmed,05/07/2019,kg,1.8
vegetable,lettuce,butterhead_indoor,05/07/2019,head,0.36
vegetable,lettuce,cos,05/07/2019,head,0.5
vegetable,lettuce,crisp_iceberg_type,05/07/2019,head,0.37
vegetable,lettuce,little_gem,05/07/2019,twin,0.56
vegetable,rocket,rocket,05/07/2019,kg,4.98
vegetable,mixed_babyleaf_salad,pillow_pack,05/07/2019,kg,4.91
vegetable,onion,bulb_brown,05/07/2019,kg,0.66
vegetable,onion,saladspring,05/07/2019,kg,0.25
vegetable,swede,swede,05/07/2019,kg,0.27
vegetable,turnip,turnip,05/07/2019,kg,1.2
vegetable,parsnips,all_varieties,05/07/2019,kg,1.79
vegetable,peas,shelling_all_varieties,05/07/2019,kg,1.86
vegetable,rhubarb,outdoor,05/07/2019,kg,1.72
vegetable,spinach_leaf,loose_bunches,05/07/2019,kg,1.59
vegetable,tomatoes,round,05/07/2019,kg,1.02
vegetable,tomatoes,vine,05/07/2019,kg,1.22
vegetable,tomatoes,cherry,05/07/2019,kg,1.85
vegetable,tomatoes,plum,05/07/2019,kg,1.2
vegetable,watercress,pillow_packs,05/07/2019,kg,9.45
cut_flowers,gladioli,all_varieties,05/07/2019,stem,0.25
fruit,apples,bramleys_seedling,28/06/2019,kg,1.14
fruit,apples,braeburn,28/06/2019,kg,1.11
fruit,apples,gala,28/06/2019,kg,1.11
fruit,apples,other_late_season,28/06/2019,kg,0.88
fruit,cherries,all,28/06/2019,kg,3.74
fruit,gooseberries,gooseberries,28/06/2019,kg,4.38
fruit,raspberries,raspberries,28/06/2019,kg,9.77
fruit,strawberries,strawberries,28/06/2019,kg,2.52
vegetable,asparagus,asparagus,28/06/2019,kg,3.5
vegetable,beans,broad,28/06/2019,kg,1.37
vegetable,beans,runner_climbing,28/06/2019,kg,7.71
vegetable,beetroot,beetroot,28/06/2019,kg,0.5
vegetable,pak_choi,pak_choi,28/06/2019,kg,1.61
vegetable,curly_kale,curly_kale,28/06/2019,kg,2.98
vegetable,cabbage,red,28/06/2019,kg,0.77
vegetable,cabbage,savoy,28/06/2019,head,0.56
vegetable,spring_greens,prepacked,28/06/2019,kg,1.09
vegetable,cabbage,summer_autumn_pointed,28/06/2019,kg,0.75
vegetable,cabbage,white,28/06/2019,kg,0.89
vegetable,cabbage,round_green_other,28/06/2019,head,0.54
vegetable,calabrese,calabrese,28/06/2019,kg,2.01
vegetable,capsicum,red,28/06/2019,kg,2.28
vegetable,capsicum,elongated,28/06/2019,kg,1.69
vegetable,capsicum,yelloworange,28/06/2019,kg,1.8
vegetable,carrots,topped_washed,28/06/2019,kg,0.55
vegetable,cauliflower,all,28/06/2019,head,0.6
vegetable,celery,all_washed,28/06/2019,kg,1.17
vegetable,celeriac,celeriac,28/06/2019,kg,0.89
vegetable,coriander,coriander,28/06/2019,kg,1.54
vegetable,courgettes,courgettes,28/06/2019,kg,1.36
vegetable,cucumbers,cucumbers,28/06/2019,kg,0.82
vegetable,leeks,trimmed,28/06/2019,kg,1.15
vegetable,lettuce,butterhead_indoor,28/06/2019,head,0.33
vegetable,lettuce,cos,28/06/2019,head,0.53
vegetable,lettuce,crisp_iceberg_type,28/06/2019,head,0.38
vegetable,lettuce,little_gem,28/06/2019,twin,0.56
vegetable,rocket,rocket,28/06/2019,kg,4.95
vegetable,mixed_babyleaf_salad,pillow_pack,28/06/2019,kg,4.79
vegetable,onion,saladspring,28/06/2019,kg,0.25
vegetable,swede,swede,28/06/2019,kg,0.27
vegetable,turnip,turnip,28/06/2019,kg,1.21
vegetable,parsnips,all_varieties,28/06/2019,kg,1.4
vegetable,peas,shelling_all_varieties,28/06/2019,kg,1.88
vegetable,rhubarb,outdoor,28/06/2019,kg,1.6
vegetable,spinach_leaf,loose_bunches,28/06/2019,kg,1.19
vegetable,tomatoes,round,28/06/2019,kg,1.04
vegetable,tomatoes,vine,28/06/2019,kg,1.18
vegetable,tomatoes,cherry,28/06/2019,kg,1.59
vegetable,tomatoes,plum,28/06/2019,kg,1.12
vegetable,watercress,pillow_packs,28/06/2019,kg,9.09
fruit,apples,bramleys_seedling,21/06/2019,kg,1.11
fruit,apples,braeburn,21/06/2019,kg,1.04
fruit,apples,gala,21/06/2019,kg,1.04
fruit,apples,other_late_season,21/06/2019,kg,0.71
fruit,blackberries,blackberries,21/06/2019,kg,12.18
fruit,cherries,all,21/06/2019,kg,5.51
fruit,gooseberries,gooseberries,21/06/2019,kg,3.78
fruit,raspberries,raspberries,21/06/2019,kg,10.09
fruit,strawberries,strawberries,21/06/2019,kg,3.61
vegetable,asparagus,asparagus,21/06/2019,kg,7.21
vegetable,beans,broad,21/06/2019,kg,1.32
vegetable,beetroot,beetroot,21/06/2019,kg,0.49
vegetable,pak_choi,pak_choi,21/06/2019,kg,1.93
vegetable,curly_kale,curly_kale,21/06/2019,kg,2.89
vegetable,cabbage,red,21/06/2019,kg,0.82
vegetable,cabbage,savoy,21/06/2019,head,0.63
vegetable,spring_greens,prepacked,21/06/2019,kg,0.86
vegetable,cabbage,summer_autumn_pointed,21/06/2019,kg,0.72
vegetable,cabbage,white,21/06/2019,kg,0.99
vegetable,cabbage,round_green_other,21/06/2019,head,0.56
vegetable,calabrese,calabrese,21/06/2019,kg,2.35
vegetable,capsicum,red,21/06/2019,kg,1.89
vegetable,capsicum,yelloworange,21/06/2019,kg,1.65
vegetable,carrots,topped_washed,21/06/2019,kg,0.53
vegetable,cauliflower,all,21/06/2019,head,1.04
vegetable,celery,all_washed,21/06/2019,kg,1.33
vegetable,celeriac,celeriac,21/06/2019,kg,0.94
vegetable,coriander,coriander,21/06/2019,kg,1.25
vegetable,courgettes,courgettes,21/06/2019,kg,1.29
vegetable,cucumbers,cucumbers,21/06/2019,kg,0.57
vegetable,lettuce,butterhead_indoor,21/06/2019,head,0.32
vegetable,lettuce,cos,21/06/2019,head,0.51
vegetable,lettuce,crisp_iceberg_type,21/06/2019,head,0.39
vegetable,lettuce,little_gem,21/06/2019,twin,0.56
vegetable,rocket,rocket,21/06/2019,kg,4.97
vegetable,mixed_babyleaf_salad,pillow_pack,21/06/2019,kg,5.03
vegetable,onion,saladspring,21/06/2019,kg,0.23
vegetable,swede,swede,21/06/2019,kg,0.25
vegetable,turnip,turnip,21/06/2019,kg,1.2
vegetable,parsnips,all_varieties,21/06/2019,kg,0.6
vegetable,peas,shelling_all_varieties,21/06/2019,kg,2.05
vegetable,rhubarb,forced,21/06/2019,kg,3
vegetable,rhubarb,outdoor,21/06/2019,kg,1.5
vegetable,spinach_leaf,loose_bunches,21/06/2019,kg,1.22
vegetable,tomatoes,round,21/06/2019,kg,1.06
vegetable,tomatoes,vine,21/06/2019,kg,1.17
vegetable,tomatoes,cherry,21/06/2019,kg,1.62
vegetable,tomatoes,plum,21/06/2019,kg,1.13
vegetable,watercress,pillow_packs,21/06/2019,kg,9.8
fruit,apples,bramleys_seedling,14/06/2019,kg,1.06
fruit,apples,braeburn,14/06/2019,kg,0.92
fruit,apples,gala,14/06/2019,kg,1.06
fruit,apples,other_late_season,14/06/2019,kg,0.91
fruit,gooseberries,gooseberries,14/06/2019,kg,3.8
fruit,pears,conference,14/06/2019,kg,0.88
fruit,raspberries,raspberries,14/06/2019,kg,9.52
fruit,strawberries,strawberries,14/06/2019,kg,3.22
vegetable,asparagus,asparagus,14/06/2019,kg,5.44
vegetable,beans,broad,14/06/2019,kg,1.4
vegetable,beetroot,beetroot,14/06/2019,kg,0.48
vegetable,pak_choi,pak_choi,14/06/2019,kg,1.88
vegetable,curly_kale,curly_kale,14/06/2019,kg,3
vegetable,cabbage,red,14/06/2019,kg,0.89
vegetable,cabbage,savoy,14/06/2019,head,0.64
vegetable,spring_greens,prepacked,14/06/2019,kg,1
vegetable,cabbage,summer_autumn_pointed,14/06/2019,kg,0.73
vegetable,cabbage,white,14/06/2019,kg,0.97
vegetable,cabbage,round_green_other,14/06/2019,head,0.57
vegetable,calabrese,calabrese,14/06/2019,kg,2.01
vegetable,capsicum,green,14/06/2019,kg,2
